title,story
게임회사 여직원들,게임을 만드는 여직원들의 게임같은 이야기
문학소년,"유치원 때부터 장래희망은 작가, 초중고 글짓기 대회를 휩쓸며 
엘리트 코스를 밟아왔던 선우는 갑작스레 절필을 선언한다.
 어머니의 출판사에서 잡일부터 하게 된 선우, 회사에서 고등학교 동창 해진을 마주치게 된다. 
둘도 없는 친구이자 미묘한 감정까지 나눈 사이였지만, 
자신의 잘못으로 해진에게 상처를 주고 끝난 관계였던지라 마주칠 때마다 신경이 쓰이는데..."
낙하산 사내연애,"“입사해 주셔야겠습니다.”

아직 퇴근도 못했는데요?

심리상담소 직원인 유채는 퇴근 직전에 전화 한 통을 받는다.
2시간 동안 자신의 인생사와 회사의 불만사항을 토로하던 그 (진상) 남자는
급기야 자신이 다니던 회사의 1급 비밀을 유채에게 말하고 만다!

이 사태를 정리하기 위해 찾아온 상리그룹 이사실장 선율.
유일하게 이성을 가진 대화가 가능한 구세주인 줄 알았건만,
사실은 유채를 헤드헌팅하러 왔다고 한다.

왜냐하면 그 진상 고객인 김선호가 유채를
회사 복지에 꼭 필요한 인재라고 회장님께 어필했다는 것!!!

""무슨 놈의 대기업이 그렇게 노사 협의가 잘 됩니까!"" 라고 역정을 내는 유채에게
선율은 ""사실 김선호가 회장님의 숨겨진 친아들인데 본인은 모르며 자신은 양아들"" 이라는
또 다른 TMI의 늪을 건내며 기어코 유채를 입사시키고 만다.

원치 않았던 낙하산을 타고 입사당해버린 채 제발 퇴사하고 싶다며 울부짖는 유채.
그 모습을 지켜보던 선율은 은밀하고, 위험하고, 섹시한 제안을 하나 한다.

""진유채 씨, 정말 퇴사하고 싶습니까?""
""네!""
""그럼 저랑 연애하죠.""
""네?""

과연 유채는 무사히 퇴사할 수 있을까?!
입사부터 퇴사까지 화려한 낙하산의 계약 연애 스토리!"
미필적 고의에 의한 관계,"벽치기 다음에는 응당 키스여야 하지 않는가. 
한데 앞의 남자는 키스 대신, 그보다 더 농염한 눈빛으로
은결을 보았고 둘의 시선이 끈적하게 얽혔다. 
“먼저 꼬셔놓고.” 변성기가 엊그제였던 것 같은데, 
완벽한 남성의 목소리였다. “처절하게 버렸지.” 
게다가 고압적이다. “이런 걸 먹튀라고 하나?” 
전 남자친구를 되찾기 위해 1년 전으로 돌아왔는데, 
친구 동생 놈과 엮였다. 고의인듯 고의 아닌, 
미필적 고의에 의한 그들의 관계."
로맨틱 마블링,"나는 어릴 적, 동화 속 주인공이 되고 싶었다.

운명적인 사랑과 평생을 함께하는 것을 꿈꿔왔던 수연은
오랫동안 사귄 남자친구 재준에게 이별을 통보받는다.
그런 수연에게 갑작스레 다가온 이상하고도 특별한 기회, 로맨티코.

'당신만을 위한 왕자님을 빌려 드립니다'

그렇게― 어느 날 갑자기 완벽한 이상형이 
내 일상에 끼어들었다."
새파랗게 어린,"고3이 되었지만 별다른 감흥이 없는 등굣길.
무채색 같은 파란의 일상에 첫사랑이라는 변수가 생겨난다.

""쌤! 나중에... 저랑! 결혼해요!""

하지만 1년 동안 이어진 고백은 번번이 실패.

눈이 내리는 졸업식 날,
파란은 주환의 말 한마디에 대학을 미루고 군 입대를 결심한다.

그렇게 시간이 흘러 다시는 볼 수 없을 거라 생각했던 주환과
예상치 못한 장소에서 운명처럼 재회하게 된 파란.

""쌤, 저 잘 곳이 없어요. 하루만이라도 재워주세요...""
""그래, 재워줄게.""

갑작스럽게 시작된 두 사람의 동거,
과연 파란은 그토록 바라던 첫사랑을 이룰 수 있을까?!"
그는 내 여동생을 사랑했다,"내가 좋아하는 그 남자는 내 여동생을 사랑한다?! 어긋나고 어긋나는 사랑 이야기!

""시한부로 죽었는데, 소설 속 엑스트라로 태어났다. 
사실 내가 여주인공인 줄 알았는데, 아니었다. 
만나지 못했던 귀염뽀짝한 동생을 보자마자 알았다. 아, 얘가 여주구나. 
반짝반짝한 내 동생은 누구나 사랑하는 여주인공이었고, 난 우연히 생긴 덤이었다. 

여주는 남주를 사랑하고, 남주 역시 여주를 사랑할 것이다. 
그런데 동생이 아니라 자꾸 내가 남주와 얽혔다. 만남들은 최악이었다. 
문제는 어느새 그 사람을 사랑하게 되었다는 것이다. 
그는 내 여동생을 사랑하고, 모든 이야기는 원작대로 흘러갈 것인데도 바보같이. 

“이제 그만하자. 다 내려놓고 사라지자.”

그가 내 여동생과 결혼식을 올리겠다고 말하는 클라이막스에서 난 도망쳤다. 
화려한 스포트라이트 아래 엑스트라가 있을 필요는 없으니까. 
그렇게 짐을 싸고 열심히 도망쳤는데……. 

이 남자가 왜 여기에 있지? """
양극의 소년,"알텝 바이러스로부터 살아남은 자들은 인류의 퇴화인가, 진화인가.

2016년, 전대미문의 치명적인 바이러스인 '알텝 바이러스'가 퍼진다.
그 바이러스의 영향으로 일부 사람들은 식인 괴물 '웜'으로 변이하거나, 
인간의 신체적 한계를 초월한 '헤테로'로 변이한다.

헤테로 강하루는 과거 신서울 테러 사건의 생존자로 ISO 대원을 꿈꾸는 고등학생이다.
몇 년 후, 하루가 다니는 신서울 고등학교에 ISO 대원이 방문하고, 
특별 강의 중 돌연변이 웜의 등장으로 강당 안은 순식간에 아수라장이 되는데…

<양극의 소년>은 매주 월요일에 연재됩니다."
숙적과의 동침,"“배우 해볼 생각 없어요? 멀리서부터 그쪽밖에 안 보이더라고요.”

엔터테인먼트 업계의 신의 손, 황금 눈썰미, 신이연.
그녀가 캐스팅한 사람은 언제나 대스타가 되었다.

그런 그녀가 몇 년 만에, 한눈에 반해 길거리 캐스팅을 해버린 사람은 바로 여태진.
아름다운 얼굴에 완벽한 체형까지, 누가 뭐래도 대배우가 될 상이다!

하지만, 이때는 몰랐다.
그가 바로 경쟁사 진 엔터테인먼트의 대표이자 
자신의 캐스팅 비법을 훔치러 온 스파이일 줄이야….

“어쩌면 나 처음부터 스타감을 알아본 게 아니라 첫눈에 반한 거 아니야?”
“내가 궁금했던 건 시니의 캐스팅 비법이었을까요, 아니면 신이연 당신이었던 걸까요.”

혼란, 그리고 달콤함으로 가득한 그들의 유쾌 발랄 러브스토리!"
유유상종,"“안녕. 도화 맞지? 유도화.”

남자를 좋아한다는 이유로 따돌림 당하던 나에게 다가온, 너의 첫 인사.

“이름 예뻐서 기억하고 있었어.”

그건 그토록 싫어하던 이름에 대한 칭찬이었다.
그리고 나는, 너를 정의하는 단어가 이를테면 이런 것이었으면 하게 됐다.

목소리, 향기, 단정한 교복….

책장을 넘기는 하얀 손가락이나, 웃을 때 그림처럼 접히는 눈매, 부드러운 말투,
혹은… 한여름의 어느 날, 이유를 묻지 않고 그저 끌어안아 주었던 다정함 같은 것들이었으면."
천인의 신부,"“나는 네 남편이 될 자다.”

채나라의 적통 공주인 ‘채연’은 어린 시절 황후인 어머니를 일찍 여의고, 황제에게 사랑받는 총비 ‘고 귀비’에게 목숨을 위협당하며 궁에서 살아왔다.
자신, 그리고 사랑해 마지않는 동생 ‘성종’의 운명을 바꾸기 위해 천인의 신부가 되기로 마음먹은 채연은 제천 의식을 올리고 사당으로 향한다. 하지만 고 귀비는 채연이 천인의 신부가 되어 새로운 권위를 얻는 것을 저지하고자 병사들을 보내 채연을 쫓는데… 사당으로 향하던 채연이 고 귀비의 병사들에게 붙잡히려던 찰나, 날개를 단 남자가 나타나 채연을 구해준다. ‘네 남편이 될 자’라고 소개한 그 남자는 병사들을 따돌리고는 채연을 데리고 가버리고, 채연은 정신을 잃는다. 다음 날 채연이 눈을 뜬 곳은 낯선 침대였는데…!

목숨을 바쳐서라도 운명을 바꾸려는 공주,
그리고 천 년 전 사랑하던 연인을 잃고 외로이 살아가던 천인과의 3년간의 계약 혼인!

천인의 신부 ⓒ 문솔, 희명 / 학산문화사"
남궁세가 소공자,"무림 천하오대세가 중 하나인 <남궁세가>의 둘째 아들인 남궁서휘는 가족과의 불화로 집을 뛰쳐나가고 5년 만에 돌아온다.
아버지와 형인 남궁서윤에게 상처 주는 일을 서슴지 않고,
작은 실수를 했다는 이유로 시녀에게 칼을 휘두르려 했을 정도로 망나니였던 서휘는 가출 후 만난 낭인에 의해 혈교에 팔려가고,
그곳에서 있던 비밀 실험의 실험대가 되고, 폭발 사고로 이세계인 <신성 가이아>의 라플레시아 대륙으로 가게 된다. 
그 세계의 15년을 살게 되지만, 신성 가이아의 인과율에서 벗어난 존재였던 서휘는 성장하지 않은 채로 이세계에서 살아간다.
이세계에서 서휘는 소중한 친우를 만나게 되고, 엄청난 수준의 마법을 부리는 강력한 힘을 지니게 된다.
또한 그 15년의 경험을 통해 망나니였던 15세와는 전혀 다른 성숙한 내면을 갖게 된다. 
그렇기에 무림의 시간으로 5년 만에 돌아온 서휘는 5년 전과 다르지 않은 외모를 지녔음에도 불구하고 전혀 다른 성격으로 아버지와 형에게 응석을 부리기도 하고,
식솔들에게 예를 갖추는 모습을 보여 남궁세가의 사람들을 놀라게 만든다.
그러나 그 내면에는 자신에게 적의를 드러낸 사람들을 주저 없이 죽일 수 있는 잔혹함을 지니고 있으며,
상대방을 철저하게 굴복시켜 무릎 꿇게 만드는 흉포함이 감춰져 있었다. 순진하고 어리게만 느껴지는 서휘를 지키려는 남궁서윤이지만,
서휘는 그런 형이 알지 못하도록 뒤에서 남궁서윤과 집안의 적을 철저하게 제거한다.
이세계인 라플레시아 대륙에서 자신의 친우인 아스밀리온을 황제로 만들 만큼 강력한 남궁서휘가 이번에는 무림에서 자신이 뜻하는 바를 펼치게 되고,
무림은 강력한 이형의 힘을 사용하는 서휘로 인해 크게 움직이게 된다.

* 원작소설 <남궁세가 소공자>"
좋아하면 울리는,지금 당신의 반경 10m 안에 당신을 좋아하는 사람이 있습니다
키세스x키스x키세스[완결],"[매주 토요일 업데이트!]

“키스 줘!” 그 한마디로 시작된 애매하고도 복잡미묘한 관계.

이름 : 미정
별명 : 키비(Kibi)
장래희망 : 집에서 탈출할 수 있는 어른
특이사항 : 현실도 꿈도 사랑도 모두 미정인 고등학생


가장 친한 친구의 입에서 ""키스 줘!""라는 말이 나온 순간부터 모든 것이 뒤죽박죽!
'설마 내가 너를 좋아하는 건 아니겠지……?'

강한 부정은 강한 긍정?! 한 치 앞도 알 수 없는 좌충우돌 청춘연애담
<키세스x키스x키세스> 이름하여 키삼이, 지금 바로 시작합니다!"
보글보글챱챱,"먹고, 먹으니, 먹으면서, 먹자마자, 먹자 하니, 먹으며, 
먹는다면, 먹었으니, 먹을 테니, 먹어서, 먹으려면, 먹고서,
먹을 수가, 먹으려니, 먹자니, 먹으니까… 맛있게 잘 먹겠습니다♡
(아, 태어나길 잘했어!!!)

매일매일을 행복으로 채우는 맛있는 한입! <보글보글챱챱>"
달콤하게 살고 싶어,"정략 결혼으로 K그룹이라는 시가에 묶인 여대생 수연은 3년을 버틴 끝에 벗어나기 위해 이혼하려 한다.
“어차피 이혼할 거, 서로의 관계 개선에 노력해 보자고. 그래야 미련이 남지 않잖아.”
남편 지혁은 그런 수연에게 뒤늦은 연애라도 하듯 물량 공세를 퍼붓는다.
수연은 넘어가지 않겠다 다짐하면서도 자꾸만 마음이 흔들리는데…
인형에서 벗어나 달콤한 사랑을 꿈꾸는 여자와 그녀를 놓칠 수 없는 남자.
두 사람은 과연 진짜 부부가 될 수 있을까?"
론의 지배자: 회귀하여 세상을 삼키다,"이 세계의 최강자였던 아데온은 죽기 전 로스 대륙을 창조하고, 자신이 가진 힘의 원천인 '론'을 로스 대륙에 숨긴다. 
'론'을 차지하는 자가 대륙을 통치할지니, 그리하여 많은 모험가들이 로스 대륙에 모여들기 시작했다.
그로부터 100년 뒤... 론의 선택을 받은 소년 '이든'은 적과의 싸움에서 몰래 짝사랑하고 있던 체이샤를 포함한 모든 동료를 잃고 만다. 절망에 빠진 이든은 론과 함께 자폭해 버리는데… 
정신을 차려 보니 3년 전으로 타임슬립한 것은 물론 '론'도 이든의 손에 있다! 
이제 이든의 목표는 단 하나! 동료를 지키고 체이샤 길드를 대륙 최강으로 이끄는 것...!"
아델라이드,"갑자기 교통사고를 당하고 환생한 지 17년. 
지루하기만 했던 아델라이드 인생에 날아든 
대박! 대박! 대박사건☆

“뭐라고? 황궁에 차원 이동자가 나타났다고?”

차원 이동자 수잔을 만나기 위해 제도로 올라온 아델에게
의외의 만남이 기다리고 있었다.
엘리아스 공작 펠릭스는 공작 부인 자리를 노리는 수잔을 떼어놓기 위해
아델에게 계약 약혼을 제안하지만,
어째… 뱀 잡으려다 여우를 만난 꼴?! 
그리고 마침내 마주친 차원 이동자 수잔의 정체!!

빨간 머리, 푸른 눈. 
너무 사랑스러운 내숭제로 ‘사이다’ 그녀 아델라이드가 온다!

앙큼발랄 환생소녀 아델과 철혈공작 펠릭스의 코믹 로맨스!
************************************************

2015 블라클×카카오페이지 공모전 수상작 <아델라이드의 라 돌체 비타>가 만화로 재탄생!

************************************************

[표지 및 로고 디자인] 송가희"
니플헤임,"살아남기 위해 침략해오는 지상과, 살아남기 위해 맞서 싸우는 지하,
그리고 지상의 침략을 막기 위해 일어난 영웅들과 지하인들의 이야기"
리버스 빌런,"과거 환생을 거듭하며 무림정복을 노렸던 정우는 계속해서 자신과 동귀어진하는 진강백 때문에 번번이 무림정복에 실패하고, 결국 5번째 시도마저 실패하며 현대로 환생하게 된다. 환생 후, 원래 목표였던 무림이 없는 현실을 보고 목표를 바꿔, 개인적인 강함을 추구하기로 한다. 하지만 여러 사건에 얽히며 자신을 노리는, 얕잡아보는 무리들이 생기고 정우는 그들을 철저히 짓밟고, 최후에는 전생부터 얽힌 끈질긴 인연인 진강백과의 대결을 펼친다."
일상생활 가능하세요?,"유일 호텔의 대표이사 이호진. 외모, 집안, 능력 
모두 뛰어난데다가 겸손하고 예의까지 바르다!

그런 그의 천적은 동갑내기 사촌 이영준.
다른 이에게 향할 관심과 스포트라이트까지 
죄다 가져가 버리는 얄미움의 최종 보스 그를 '멕이기' 위해.
호진은 영준이 가지지 못한 미술 작품을 손에 넣으려 한다.

그러려면 그림 주인의 막내딸 한서정의 남편 자리를 
꿰차야 하는데.......


<김비서가 왜 그럴까>의 동갑내기 사촌 이야기 정경윤 소설, 웹툰으로 찾아왔다."
저리가요 마왕씨,길 가다가 주운 책에서 마왕이 튀어나왔다!! 마왕과의 색다른 로맨스!
카이로,"고대 이집트.
태양신의 아들 파라오인 ‘카이로’가 있었다.

외모 완벽.
피지컬 완벽.
남아도는 금은보화.

그러나 카이로에게 고민이 있었으니, 
죽어도 부활하고 죽어도 또 부활하는 영생의 몸인지라
사는 게 너무 지루하다는 것!

그리고 완벽한 카이로가 숨기고픈 결정적인 비밀은?

연. 애. 고. 자

이모텝은 카이로에게 소개팅을 제안하는데….

완벽한 파라오 강공 ‘카이로’.
순백의 허당 잔망수 ‘메르’. 
반성문 장인 ‘이모텝’.
비운의 스토커? ‘투탕카멘즈’. 

섹시한 이집트 BOY들의 폭소만점 일상! 
초특급 인기 만화가 푸죠킹의 카카오페이지 첫 연재작!


※『카이로』는 고대 이집트를 기반으로 재구성한 만화입니다.
만화 속의 고대 이집트 신화는 작품을 위해 일부 각색하였습니다.


[로고 디자인] 디자인그룹 헌드레드"
악당에게 사랑을 강요받고 있습니다,"평화롭지만 지루한 시골.
세니야 선셋힐의 삶의 목표는 이곳을 나가 새로운 인생을 살아보는 것! 

그런 어느 새벽녘,
그녀의 앞에 풀어헤친 잠옷 차림으로 눈물을 철철 흘리는 한 남자가 나타난다!  

""그대를 이렇게 또…""
""누, 누구세요?""
""그대… 제발 나와 결혼해줘.""

갑자기 찾아와 무릎을 꿇으며 청혼하는 이 남자!

그냥 미쳐버린 남자인 줄 알았더니, 
직위를 위해 가족을 몰살한
악명 높은 공작 테르사 나탄 아르디엘이라고?! 

눈물 뚝뚝 흘리며 뭐든 해줄 테니 결혼만 해 달라는 이 공작! 
이 남자를 어떻게 해야 하는 걸까?! 

세니야 선셋힐의 악명 높은 울보 공작 길들이기, 
<악당에게 사랑을 강요 받고 있습니다>!"
"엄마는 외국인 시즌3,4",한국 아줌마화에 백프로 적응한 외국인 엄마와 그 가족의 좌충우돌 코믹이야기
황제의 반려,"""그대, 힐데가르데는 내 사람, 내 여자, 내 반려다.""


신주는 자신의 외면속에서도 자신을 위해 희생한 이복동생의 진실을 알게 된 직후, 동생을 생각나게 하는 한 아이를 구한 후 사고로 사망한다. 신이 있다면 다음 생에는 부디 동생을 위한 삶으로 속죄하게 해달라고 빌었던 것이 하늘에 닿았음인가, '샤를 힐데가르데'라는 이름의 교황으로 환생한 그녀! 상황이 이해되기도 전에 키스부터 하는 사내가 있었다. 

붉은 핏빛 눈동자가 매혹적이면서도 어딘가 섬뜩한, 미친 살인귀라고 불리는 황제 엘레스바인 블라디미르 칼렙. 교황은 결혼하면 죽어버린다는 금기가 이 세계에 버젓이 존재하는 데도 결혼을 고집하며 신탁까지 받겠다고 나서는데, 환장하게도 또 주신은 신탁도 내려주며 냅다 '이 결혼 오케이!' 하고 만다. 아니 그걸 왜 당신이 오케이하는데요?! 나는 동생을 위해 살겠다고 했잖아요! 

동생만 보고살고 싶었던 전직 CEO, 현직 교황 힐데가르데의 앞길에는 그렇게 재앙과, 재앙같은 사랑(?)이 기다리고 있었다.

전생으로부터 이어지는 진실, 이상하게 보이던 행동들의 이유! 파란만장한 그와 그녀의 굴곡진 러브스토리!"
도령의 가족,"장녀, 장남, 차녀, 차남, 삼녀... 그리고 귀여운 막냉이까지!
짜맞춘 듯 아들 딸 세 명씩 모여 시끌시끌, 복작복작, 왁자지껄한 우리 육남매.

매일 밥 먹듯이 싸우면서도, 안 보이면 궁금하고... 그렇다고 보이면 속 터지고!
서로가 어딜 가서 연애하고 일한다는 게 신기할 따름!
특별한 일 없이도 하루하루 소란한 그들의 이야기 <도령의 가족>"
베이비 드래곤,"19살 왕따 여고생 ‘나희주’의 기억을 갖고 다시 드래곤으로 환생한 ‘에일린 드 샤이아’.
처음으로 겪어 본 누구도 범접할 수 없는 강한 힘과 주변인들의 대가 없는 사랑과 친절이 너무 좋아 행복하기만 하다.
어떤 이는 그녀를 가지기 위해, 어떤 이는 그녀를 없애기 위해 필사의 노력을 기울이게 되는데.."
돈 터치 미,"쾌활한 신입생 강도경,
그에게는 사고를 예고하는 ‘검은 그림자’가 보인다?!

그런 도경 앞에 ‘온몸이 짙은 그림자에 감싸인’ 남자,
스치기만 해도 재수가 옴붙는다는 싸가지 선배 박우현이 등장하는데...

""선배에게서 어둠의 기운이 보여요!""
""꺼져.""

우현의 사고를 방지하고자 졸졸 따라다니던 어느날,
선배의 손을 잡게 된 도경!
'어라, 연기가 사라지는 것 같은데...?'

""선배! 한번만 더 만져봐도 돼요?""
""꺼지라고!""
 
제발 만지게 해주세요!
<Don't Touch Me>"
동천 만물수리점,"만물을 수리해 준다는… 이곳은 기묘한 가게입니다.
1년마다 3개월씩 잠들어버리는 수리점 사장 해명은 모든 기억을 잃어버린 상태로, 잠에서 깨어나자 마자 기다렸다는 듯 밀려드는 '기묘한 손님들'을 맞이하는데...
이와는 반대로 모든 걸 알고 있는 종업원 유하, 얄미우면서도 충실한 조력자인 여우요괴 백은호의 도움으로 특별한 물건들에 얽힌 특별한 사연을 해결해 나갑니다. 물론 잃어버린 기억찾기도 함께…!"
폭군 남편이 달라졌어요,"가문에 의해 억지로 폭군 대공과 결혼하게 된 이드리스.

공작가의 사생아였기에 가족의 사랑도 받지 못 했던 그녀는 
폭군 대공 칼리드와의 불안한 결혼 생활을 이어간다. 

그러던 어느 날, 자객에 의해 급소를 찔린 이드리스는 
다시 보자는 영문모를 칼리드의 말과 함께 숨을 거둔다.

 정신 차리니 결혼식 당일로 돌아온 이드리스.

그런데 한 번도 웃어주지 않았던 칼리드가 온갖 달콤한 말을 건네오며 
그녀를 위해 뭐든 하겠다고 웃어주는데...

갑자기 우리 폭군 남편이... 달라졌어요!"
펠루아 이야기,"테사 공작의 첫째 영양 오르테즈 에크릴은 펠루아 백작 아시어스 라프레이와 혼인을 하게 된다. 서로의 얼굴도 보지 못한 채 일사천리로 진행된 예식… 아무 일도 없이 보낸 첫날밤. 그리고 오르테즈 라프레이로서의 생활이 시작되는데… 
정략에 의해 부부가 된 한 쌍의 남녀… ‘결혼’부터 시작되는 그들의 흥미진진 러브 스토리!

[매월 6일, 20일 업데이트]"
마침내 푸른 불꽃이,"""언젠가 푸른 불꽃이 나타나면, 내 삶은 풍요롭고 환하게 빛나리라.""

광해군에 의해 동생 영창대군을 잃고 어머니 인목대비와 함께 경운궁에 유폐된 정명공주.
광해군의 총애를 받는 상궁 김개시는 그녀를 죽일 기회를 호시탐탐 엿본다.
춥고 황폐한 경운궁, 정명은 어느 날인가부터 자신의 주변을 맴도는 누군가의 존재를 느끼는데…

""나는 당신을 지키는 자, 도깨비의 왕입니다.""
""도깨비의 왕? 이름은 없어?""
""없습니다.""
""그럼 내가 이름을 지어줄게. 너의 이름은… 연적이야.""

벗어날 수 없는 흉신의 저주는 정명의 삶을 옥죄고,
소중한 모든 것을 잃을 위기에 처한 그녀는 도깨비의 힘을 빌려 과거로 돌아가고자 한다.

""어서 오세요. 정명, 당신을 기다리고 있었습니다.""
-------------------------------------
*매주 화요일 00시에 연재됩니다.*"
마성의 신입사원,"중소 화장품 기업 '랑데부'의 평범한 사원 남지은.
마케팅 팀장의 송별회 날 잔뜩 술에취해 용기내어 평소 짝사랑하던 강팀장에게 취중 고백을 날리는데,

""남지은씨, 단도직입적으로 물어보죠. 나 좋아해요?""
""그게…… 입술이…… 매력적이십니다!""

내가 고백한 상대가

""욕구 불만 해결되고 있습니까.""

짝사랑 상대 강민재팀장이 아니라 출중한 외모와는 정반대의 성격으로 기피 대상 1호인…
우리 회사의 대표, 독거마성 마성준이라고?!"
우리 집 우렁이는,"우렁이가 사람이 되기 위한 조건은 동거인의 사랑을 얻어내는 것?
평범한 1인가구 중 한 사람인 승하에게 
어느날 우연히 나타난 까칠한 우렁이 '녹조'!
살림 만렙 알뜰살뜰 깔끔쟁이 우렁이와 
바쁜 일상 속에 지치고 외로운 승하의 상큼달콤한 힐링 동거 로맨스♥"
드라코런,"""라노, 더 빨리!""

어릴 적 TV를 보며 드래곤 라이더의 꿈을 키우던 '해리'는
절벽 끝에 매달린 드래곤 '사포'의 알을 구조하여 집으로 데려오고,
해리네 헛간에서 부화한 새끼 드래곤 '라노'는
레벨은 낮지만 해리의 최고의 단짝이 된다.

4성 드래곤을 지닌 '레이'가 양치기 드래곤을 괴롭하는 것을 발견한 해리는
즉석에서 레이와 경주를 겨루게 되고,
네오 최고의 왕립 팬드래곤 아카데미 강사 '내네트'가 지나가던 중 이를 발견하여
아카데미 스카우트 초대장을 걸고 정식 경주를 제안한다.


""이번 기수 중에서 내 후계를 뽑을 생각이네.""

한편 최고의 권위와 영예를 지닌 불의 기사 '갤러헤드'는
자신의 뒤를 이을 후계자를 비밀리에 정하기로 하고,
미숙하지만 무한한 가능성을 지닌 해리를 눈여겨 보게 되는데…


갓 라이더 세계에 입문한 해리와 아가 드래곤 라노.
둘이 저 드넓은 하늘을 가장 빠르게 나는 그날까지! 드라코런draco-run!
-------------------------------------
*매주 금요일 00시에 연재됩니다.*"
수염 & 멜빵 [완전판],"이상한 생물 기록사 에릭과 그의 조수 윌, 두 명의 아저씨들이 이상한 생물들을 찾아다니고 기록하며 벌어지는 소소한 어드벤쳐물.

* 기존 연재분을 스크롤 형식으로 재편집하고, 새로운 에피소드가 추가된 완전판입니다.
* 원고 일부가 수정되어 기존과 다른 점이 있으며, 에피소드 분할 역시 이전과 다른 기준으로 분할되었습니다."
모래와 바다의 노래,"영국 후작가문의 영애인 에이비는 어린 나이에 어머니를 여의었지만 오라버니 에일켄과 아버지로부터 넘치는 사랑을 받고 있는 사랑스러운 소녀다. 17세 생일을 맞아 에이비는 에일켄으로부터 뱀 모양의 고대 이집트 황금 팔찌를 선물 받고, 이 신비로운 팔찌는 그녀를 3천 년 전의 고대 이집트로 데려가 버리는데. 
“버려진 이여, 그대는 길을 잃고 시공을 헤맬 것이니. 맹세가 그대를 그의 곁으로 인도하리라.” 
시공을 초월한 영원의 사랑. 황금빛 사막에서 펼쳐지는 아름다운 애가(愛歌)!"
애월의 꿈,"귀걸이의 요력을 빌려 강한 힘을 얻는 대신 
그 부작용으로 감정을 억제당하는 요괴 '묘족'. 

수백 년 전 멸족의 위기 속에서 살아남은 '애월'과 '판화' 두 묘족은,
대륙 서쪽 월 마을 당주 도환의 호위무사역을 맡아 조용히 살아가고 있다. 


그런 어느 날, 요괴신의 대리자 '주노'가 지상에 강림해 묘족들에게 '시련'을 선고한다. 


수수께끼 같은 시련의 과제를 풀지 못하면 이 둘마저 소멸되어 묘족이 지상에서 사라질 위기…! 


애월과 판화는 이 위기를 극복할 수 있을까? 
그리고 시련은 어째서 묘족을 찾아왔을까?"
왕세자비 오디션,"가난한 시골 귀족인 아덴 자작 가문에 어느 날 로즈가 찾아와
왕세자비 오디션에 나가기 위해 아덴 가의 왕세자비 후보권을 사겠다고 한다.
애플은 로즈의 시녀가 되어 돕기로 마음 먹고
거대한 음모에 싸인 오디션에 함께 참여하게 되는데…."
환상의 아이들,"귀신이라면 지긋지긋한 태경, 저주받은 학교에서 귀신보다 위험한 놈과 엮였다"
황녀의 생존법칙,"신선들이 사는 선경(仙境). 모든 수선자들이 수련에 매진할 때, 홀로 인간을 위해 악당과 싸우는 정의의 수선자 능소파 선녀 청아.
신선이 되는 것보다 사랑을 선택한 그녀는 자신이 그토록 사랑했던 사부와 결혼을 하는 꿈을 이루게 되었는데...
하지만 혼인을 올린 뒤, 곧바로 남편에게 금단(金丹)을 빼앗기고 죽임을 당한다. 
그리고 그녀는 아레스 제국의 황녀로 환생하게 되는데...

태어나자 마자 '버림 받은 황녀', 붉은 색 눈을 가진 '불길한 아이', 저주 받은 쌍둥이에게 영혼을 바쳐야 하는 '제물'...

""왜 나는 이렇게 재수가 없는 거야~~?""

과연 사야는 비운의 황녀로서 새로운 세계에서 잘 살아갈 수 있을까...?"
후궁공략,"수능 100일 남은 여고생 이요나,
가상현실 게임 <후궁공략>속 황귀비의 몸 속에 갇히다.
현실로 돌아가고 싶다면 황후가 되는 엔딩을 보는 것뿐이라고?
퀘스트를 깨는 것도 힘들어 죽겠는데, 수상한 미남자가 주변을 맴돌며 귀찮게 하고 궁중의 음모에 시달리기까지.
과연 황후 엔딩을 쟁취하고 현실로 돌아갈 수 있을까."
접근금지거리 10M,"학생 공포증에 시달리고 있는 교사, 남주원.
교내에서 유명한 돌+I 이태겸이 주원의 반에 속하게 되고,
출근 첫날부터 태겸과 어이없이 얽히게 된다.

오해 아닌 오해를 계기로 계속해서 다가오는 태겸이 무서운 주원.
""이태겸 너, 경고하는데 내 근처에 10M 이상 다가오지 마라.""

""난 선생님 맘에 들었는데... 나, 무서워하지 말아요.""
뜻밖의 고백(?)에 주원은 더욱 혼란스러울 뿐인데...

직진남 태겸과 모태 철벽러 주원의 쫓고 쫓기는 밀당 로맨스!
그 녀석과 나 사이의 <접근금지거리 10M>"
실,"다시 돌아가는 거야. 당신에게로
환생과 운명을 이어주는 붉은 실."
주재삼계: 절세 강자 환생기,"결혼 전날 밤, 사랑하는 여인에게 죽임을 당한 무제 조원룡은 혼백이 그와 같은 이름을 가진 호원후의 셋째 아들의 몸으로 들어가게 된다. 
후작의 셋째 아들임에도 불구하고 하인들의 푸대접은 물론이고 이복 형의 괴롭힘을 늘 받아오던 소문난 후작부의 약골 조원룡, 그러나 그가 눈을 뜨면서 모든 것이 달라졌다. 15살이 되도록 각성하지 않아 약골이라고 놀림 받던 그가 신맥이 각성하면서 일약 제국의 촉망을 받는 천재로 변한 것이다. 
무제 조원룡은 약골 조원룡의 몸으로 다시 한번 최강의 전설을 써내려간다."
